koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,is_exoplanet
0,1,0,0,7.300735516,133.5664741,0.446,5.78725,13051.7,13.32,1086.0,328.98,1640.0,6434.0,4.394,1.138,0
0,1,0,0,23.210509958,134.386378,0.954,3.09802,28736.9,21.19,595.0,29.69,958.7,5875.0,4.572,0.809,0
0,0,0,0,3.24325988,133.6690203,0.117,3.03318,16450.9,12.91,1243.0,563.17,1586.2,5823.0,4.438,1.013,1
0,1,0,0,30.882538697,151.5295103,0.197,5.3737,24012.0,15.4,593.0,29.12,1266.2,6014.0,4.486,0.993,0
0,0,0,0,3.797018259,133.508776,0.321,2.2608,14431.2,10.07,982.0,219.64,1549.0,5167.0,4.527,0.848,1
0,0,0,0,30.360445359,148.091546,0.359,6.0134,21124.7,10.99,459.0,10.47,1126.2,4939.0,4.541,0.765,1
0,1,0,0,12.264867364,139.304999,0.818,4.7366,11310.9,28.29,1077.0,317.89,560.2,5372.0,3.81,2.344,0
0,0,0,0,15.358767771,132.385085,0.487,4.1223,14638.1,10.89,662.0,45.46,812.6,5422.0,4.484,0.887,1
0,0,0,0,2.418406841,132.505587,0.018,2.0744,665.4,2.25,1226.0,535.84,69.1,5422.0,4.484,0.887,1
0,0,0,0,0.708621057,133.36565,0.033,1.5041,187.5,1.2,1846.0,2741.07,30.5,5422.0,4.484,0.887,1
1,0,0,0,38.6520796,164.04455,0.038,5.607,566.5,2.07,487.0,13.28,24.8,5422.0,4.484,0.887,1
0,0,0,0,10.290994129,137.0220594,0.049,4.28889,9655.7,13.43,996.0,233.08,1245.7,5803.0,4.134,1.373,1
0,1,0,0,37.590298548,157.350357,0.38,4.3855,19938.9,14.39,573.0,25.53,929.0,6147.0,4.463,1.003,0
0,1,0,0,3.120828136,139.466594,0.784,2.1878,16456.0,14.16,1303.0,680.79,113.5,6122.0,4.471,0.996,1
0,0,0,0,3.217518511,133.6320632,0.638,2.11481,14319.4,11.38,1185.0,464.73,1287.4,5720.0,4.473,0.903,1
0,1,0,0,1.855557556,137.181028,0.554,2.35672,10570.1,10.05,1436.0,1004.89,1853.8,5657.0,4.441,0.947,1
0,0,0,0,17.276296682,133.839172,0.085,3.94738,10458.0,7.31,538.0,19.88,871.4,4941.0,4.599,0.738,1
0,1,0,0,87.24250316,153.344695,0.884,4.1206,17860.5,15.86,390.0,5.49,335.2,5671.0,4.501,0.955,0
0,0,0,0,3.268695042,137.4817205,0.065,3.45188,10091.4,16.91,1597.0,1539.0,1429.9,5927.0,4.046,1.691,1
0,1,1,0,8.78458274,135.37812,0.681,6.459,210.8,2.6,1149.0,411.55,25.9,5927.0,4.046,1.691,0
0,0,0,0,7.340714946,134.3457036,0.568,2.9987,8510.5,14.31,1155.0,421.03,856.3,6056.0,4.191,1.498,1
0,0,0,0,4.225384543,137.5606891,0.074,2.82038,7563.0,9.0,1111.0,360.46,1457.8,5574.0,4.403,1.054,1
0,1,0,0,1.72086129,133.0209998,0.725,2.0243,10184.5,13.25,1647.0,1743.61,1654.9,5742.0,4.297,1.215,1
0,1,0,0,1.485710994,132.7935653,0.105,2.2874,20823.9,14.48,1562.0,1404.81,1176.6,5624.0,4.432,1.018,1
0,0,0,0,3.246732048,133.379165,0.475,3.0535,6998.2,12.4,1459.0,1072.7,775.0,5763.0,4.15,1.457,1
0,0,0,0,11.720123999,142.173999,0.623,3.0039,9763.3,7.94,660.0,44.89,707.3,5215.0,4.564,0.77,1
0,0,0,0,5.334082429,131.981761,0.045,6.2226,4676.5,13.08,1495.0,1180.64,653.4,6332.0,4.016,1.905,1
0,0,0,0,3.003879547,134.709874,0.338,3.2848,8538.0,10.96,1438.0,1011.87,80.8,6311.0,4.398,1.172,1
0,0,0,0,50.79034648,135.632759,0.058,10.8474,5671.1,10.6,612.0,33.12,508.8,6163.0,4.185,1.406,1
0,0,0,0,18.79591276,145.821854,0.695,7.5235,2431.4,7.39,852.0,124.64,282.3,6163.0,4.185,1.406,1
0,1,0,0,20.92735802,139.325791,0.991,3.4256,8091.0,17.36,735.0,69.08,263.5,6126.0,4.358,1.109,0
0,0,0,0,124.03589939,136.015098,0.075,4.8472,7690.0,11.13,413.0,6.88,190.1,5822.0,4.244,1.28,1
0,0,0,0,5.69590202,139.231637,0.049,3.5661,4921.1,6.61,1043.0,279.61,391.2,6106.0,4.497,0.94,1
0,1,0,0,48.118812545,170.8396102,1.079,5.27958,69850.7,45.18,490.0,13.6,2145.1,6003.0,4.536,0.872,0
0,0,0,0,3.311864148,131.7427761,0.905,1.4049,5976.5,9.06,1116.0,365.94,448.2,5461.0,4.499,0.937,1
0,1,0,0,42.94386258,155.206515,1.285,3.7591,9207.9,41.62,520.0,17.26,273.0,5750.0,4.4,0.94,0
0,0,0,0,20.172024672,141.209182,0.334,3.1488,5368.1,6.24,564.0,24.0,226.8,5064.0,4.474,0.864,1
0,0,0,0,7.51854537,132.53078,0.13,2.845,286.7,1.42,784.0,89.41,19.4,5064.0,4.474,0.864,1
0,0,0,0,3.905081685,133.4150433,0.131,2.8213,21340.5,12.78,1046.0,282.59,1315.8,5543.0,4.54,0.887,1
0,1,0,0,18.692860599,143.8331829,0.116,3.88584,51256.5,14.81,528.0,18.4,1281.9,5190.0,4.66,0.66,0
0,0,0,0,8.025118521,132.469133,0.454,5.3694,3120.4,7.79,1093.0,336.73,373.0,6002.0,4.196,1.369,1
0,0,0,0,2.422084188,132.940079,0.058,2.5613,1871.8,3.55,1213.0,511.66,423.7,5598.0,4.565,0.83,1
0,0,0,0,4.12511935,133.64014,0.253,2.877,114.7,0.88,1016.0,252.18,21.6,5598.0,4.565,0.83,1
0,0,0,0,3.413036353,132.443054,0.046,2.61366,3868.7,6.62,1200.0,490.24,480.7,5392.0,4.314,1.087,1
0,0,0,0,5.89661966,134.03046,0.039,3.154,144.0,1.28,1000.0,237.1,15.3,5392.0,4.314,1.087,1
0,0,0,0,6.312508525,132.654418,0.029,2.7455,1286.0,2.0,575.0,25.94,112.5,4090.0,4.696,0.571,1
0,0,0,0,12.7945474,130.7668,0.18,3.4197,816.7,1.6,455.0,10.1,54.1,4090.0,4.696,0.571,1
0,0,0,0,3.177414601,134.478892,0.786,1.5262,1134.3,2.65,997.0,233.26,113.7,5303.0,4.63,0.708,1
0,0,0,0,41.0081117,147.03382,0.878,4.376,1004.5,2.64,425.0,7.72,43.9,5303.0,4.63,0.708,1
0,1,1,0,3.979867514,132.071233,1.216,2.3607,907.6,26.5,1173.0,446.89,65.2,6032.0,4.485,0.973,0
0,1,0,0,0.838597429,141.537817,1.274,1.68668,2482.1,44.67,2278.0,6353.25,303.7,6366.0,4.352,1.236,0
0,0,0,0,8.30865307,138.10788,0.333,3.2747,836.1,2.42,747.0,73.53,74.3,5022.0,4.485,0.849,1
0,0,0,0,3.573202801,134.934397,0.053,2.88,2975.0,5.81,1210.0,507.91,362.1,5646.0,4.37,1.08,1
0,1,0,0,4.702495974,136.308468,1.303,2.3421,4787.3,37.24,981.0,219.08,101.1,5408.0,4.476,0.878,0
0,1,0,0,119.8401019,161.863461,1.269,3.6796,5448.7,26.96,255.0,1.0,83.7,4602.0,4.637,0.675,0
0,0,0,0,12.466004437,134.003258,0.209,5.0066,2232.1,5.65,897.0,152.76,304.6,6038.0,4.284,1.191,1
0,0,0,0,5.766165573,134.01725,0.017,3.8314,364.8,2.27,1159.0,426.48,65.6,6038.0,4.284,1.191,1
0,0,0,0,21.58752788,142.96728,0.009,4.4968,336.8,2.18,747.0,73.42,34.0,6038.0,4.284,1.191,1
0,0,0,0,37.9962369,162.97984,0.023,6.7751,403.7,2.39,618.0,34.55,37.8,6038.0,4.284,1.191,1
0,0,0,0,56.2590881,164.21993,0.026,8.114,348.8,2.22,543.0,20.49,29.7,6038.0,4.284,1.191,1
0,1,1,1,1.824649,147.482662,0.901,4.2285,3218.5,5.31,1508.0,1222.28,184.3,6190.0,4.487,0.793,0
0,0,0,0,9.61375316,132.185679,0.604,4.654,797.9,3.27,931.0,177.26,108.6,5997.0,4.364,1.11,1
0,0,0,0,5.63252508,133.81818,0.455,2.1448,634.4,2.04,844.0,119.75,70.9,5216.0,4.58,0.804,1
0,1,1,1,5.77675928,143.09616,1.272,6.789,3522.5,32.77,954.0,195.79,141.4,5544.0,4.435,0.875,0
0,0,0,0,8.508333104,134.785645,0.004,3.4559,646.5,2.6,909.0,161.66,93.4,5767.0,4.396,1.03,1
0,0,0,0,17.23232894,135.0922,0.395,4.5568,509.8,2.79,817.0,105.47,64.1,6086.0,4.274,1.216,1
0,0,0,0,26.6951944,143.9999,0.136,4.576,132.6,1.4,706.0,58.81,13.4,6086.0,4.274,1.216,1
0,0,0,0,362.97828,256.5011,0.055,14.083,260.6,1.96,296.0,1.81,13.0,6086.0,4.274,1.216,1
0,0,0,0,5.640676975,138.556259,0.033,2.8354,1453.3,4.59,1125.0,379.36,145.9,5794.0,4.282,1.216,1
0,0,0,0,3.62275506,132.99267,0.007,2.7868,180.6,1.62,1304.0,683.84,22.3,5794.0,4.282,1.216,1
0,1,0,0,4.286866229,138.614882,0.757,4.4726,1321.9,4.14,1217.0,517.66,167.3,6228.0,4.441,1.049,1
0,0,0,0,13.82142084,131.79237,0.904,3.985,765.2,2.2,560.0,23.15,75.3,4983.0,4.66,0.651,1
0,0,0,0,30.9505927,153.84507,0.958,5.394,301.4,1.51,428.0,7.91,23.2,4983.0,4.66,0.651,1
0,0,0,0,3.41045981,131.58062,0.971,2.866,136.2,1.06,892.0,149.88,22.5,4983.0,4.66,0.651,1
0,0,0,0,7.258450123,138.344691,0.05,5.7297,3714.7,5.53,880.0,141.3,288.6,5638.0,4.513,0.92,0
0,1,1,1,2.637574744,134.212775,0.909,5.4573,5423.5,9.16,1385.0,868.86,222.8,6108.0,4.466,1.03,0
0,0,0,0,12.720370263,178.528297,0.787,2.7306,1180.1,4.75,934.0,180.23,485.5,6267.0,4.28,1.258,1
0,0,0,0,6.238535444,171.706325,0.008,3.5255,401.6,2.53,1185.0,465.61,274.5,6267.0,4.28,1.258,1
0,0,0,0,39.79220077,175.250558,0.019,4.466,610.4,1.9,458.0,10.38,179.5,5437.0,4.571,0.781,1
0,0,0,0,21.30181863,191.84136,0.086,3.8763,87.3,0.72,564.0,23.89,32.4,5437.0,4.571,0.781,1
0,0,0,0,5.398752862,173.858666,0.015,3.4303,346.5,2.21,1140.0,398.33,289.6,5790.0,4.279,1.198,1
0,0,0,0,9.60505976,136.37863,0.54,3.0063,55.0,0.91,941.0,185.15,32.2,5790.0,4.279,1.198,1
0,0,0,0,13.81504449,181.12621,0.868,2.3244,1032.6,1.91,391.0,5.52,46.7,3732.0,4.736,0.509,1
0,0,0,0,7.203855862,170.285731,0.037,2.5418,1765.9,2.25,509.0,15.87,101.1,3834.0,4.708,0.539,1
0,0,0,0,10.91274065,169.85247,0.685,2.1801,1387.2,2.13,443.0,9.12,57.4,3834.0,4.708,0.539,1
0,0,0,0,2.576571021,172.126911,0.187,1.5997,852.8,1.57,717.0,62.42,63.6,3834.0,4.708,0.539,1
0,0,0,0,18.59611518,141.26331,0.014,2.3052,813.8,1.53,371.0,4.48,27.6,3834.0,4.708,0.539,1
0,0,0,0,9.549277089,175.757183,0.068,1.5832,1826.9,1.57,374.0,4.62,112.2,3547.0,4.899,0.369,1
0,0,0,0,12.282998287,170.39809,0.047,2.7096,2794.7,2.83,431.0,8.14,137.2,3879.0,4.708,0.537,1
0,0,0,0,17.25121397,149.886479,0.749,2.0371,2054.8,2.64,385.0,5.17,68.6,3879.0,4.708,0.537,1
0,0,0,0,3.543919702,136.26075,0.022,1.8717,507.0,1.21,652.0,42.68,38.2,3879.0,4.708,0.537,1
0,0,0,0,46.82767725,136.74468,0.393,1.9033,1537.7,2.13,276.0,1.37,32.4,3879.0,4.708,0.537,1
0,0,0,0,4.164384505,171.087935,0.59,1.8464,2338.0,2.54,590.0,28.75,132.1,3808.0,4.754,0.508,1
0,0,0,0,5.77440326,132.96695,0.425,1.768,245.3,0.8,529.0,18.6,11.8,3808.0,4.754,0.508,1
0,0,0,0,17.60461401,170.4984,0.715,3.716,2292.1,2.64,362.0,4.07,80.1,3744.0,4.737,0.516,1
0,0,0,0,6.383159135,170.604622,0.197,1.7504,2313.2,2.73,530.0,18.73,64.4,3757.0,4.681,0.576,1
0,0,0,0,20.6180348,145.51232,0.155,3.267,769.5,1.57,359.0,3.92,16.3,3757.0,4.681,0.576,1
0,0,0,0,2.455240626,170.821762,0.144,1.72722,36911.9,10.6,730.0,67.3,1341.6,3793.0,4.697,0.568,1
0,0,0,0,27.52194772,189.824523,0.35,4.047,2312.8,2.47,314.0,2.28,106.5,3780.0,4.746,0.511,1
0,0,0,0,13.6032081,140.3975,0.777,2.592,180.5,0.75,397.0,5.85,9.4,3780.0,4.746,0.511,1
1,0,1,0,7.7333361,133.58981,0.084,2.807,126.9,0.57,479.0,12.41,9.3,3780.0,4.746,0.511,0
0,1,0,0,1.378649746,169.780113,0.099,1.2232,22462.0,6.51,734.0,68.34,172.2,3440.0,4.82,0.439,0
0,0,0,0,6.88341278,172.66227,0.083,2.0674,487.4,2.63,1080.0,321.63,35.4,6139.0,4.359,1.193,1
0,1,0,0,4.15743922,172.50464,1.242,9.572,1472.0,96.99,2089.0,4503.26,52.5,6529.0,3.657,3.131,0
0,1,0,0,79.99623328,207.126264,0.594,6.3339,24383.5,40.73,717.0,62.49,721.9,6796.0,3.88,2.49,0
0,0,0,0,10.49566303,172.79335,0.16,4.7356,106.1,1.34,1009.0,244.59,48.7,6214.0,4.238,1.297,1
0,0,0,0,100.2830675,245.04318,0.535,10.8636,351.2,2.51,475.0,12.07,81.9,6214.0,4.238,1.297,1
0,0,0,0,21.86965714,140.29513,0.557,5.5177,125.5,1.51,790.0,92.0,43.5,6214.0,4.238,1.297,1
0,0,0,0,16.23847733,171.019564,0.766,3.9699,646.7,2.76,711.0,60.35,125.8,5683.0,4.422,0.993,1
0,0,0,0,7.81285862,172.6138,0.03,4.098,117.3,1.68,1196.0,483.06,32.3,6237.0,4.136,1.543,1
0,0,0,0,9.37663713,136.95319,0.828,2.1033,118.4,1.89,1125.0,379.3,21.0,6237.0,4.136,1.543,1
0,0,0,1,20.71927223,184.73851,0.744,4.0388,224.6,2.51,818.0,105.78,36.0,5729.0,4.058,1.545,0
0,0,1,1,4.029810359,170.69131,0.45,3.3316,111.1,1.77,1479.0,1132.21,62.8,5929.0,4.055,1.651,0
0,0,0,0,3.568099612,169.74278,0.531,3.2131,98.4,1.36,1407.0,926.89,52.5,6007.0,4.232,1.334,1
0,0,0,0,25.30893566,171.50611,0.799,5.7704,153.7,1.77,710.0,60.2,54.2,5949.0,4.272,1.292,1
0,0,0,0,47.7439509,160.15905,0.977,2.99,96.9,1.74,575.0,25.84,15.0,5949.0,4.272,1.292,1
0,0,0,0,110.3783828,175.9317,0.014,12.211,489.8,3.02,473.0,11.82,108.9,6342.0,4.242,1.359,1
0,0,0,0,18.01164974,185.09162,0.924,6.7367,107.8,1.83,900.0,155.37,60.8,6477.0,4.224,1.459,1
0,0,0,0,12.58229808,175.02129,0.044,6.375,118.7,1.53,917.0,167.41,62.1,5587.0,4.091,1.423,1
0,0,0,0,33.67280658,162.03676,0.309,8.2267,170.9,1.86,661.0,45.09,61.2,5587.0,4.091,1.423,1
0,0,0,0,48.6303805,172.54736,0.034,7.0805,339.8,2.48,590.0,28.6,53.9,6075.0,4.264,1.352,1
0,0,0,0,29.39337161,209.06737,0.512,7.0445,327.0,2.5,698.0,55.98,69.7,6075.0,4.264,1.352,1
0,0,0,0,14.4359459,141.51253,0.613,3.414,107.3,1.46,884.0,144.45,22.0,6075.0,4.264,1.352,1
0,1,0,0,1.28132831,169.665953,0.926,0.9157,525.5,4.52,2215.0,5673.71,196.4,5918.0,3.978,1.596,0
0,0,0,0,10.573751447,175.067739,0.785,1.7259,298.9,2.07,844.0,120.25,82.0,5720.0,4.4,1.08,1
0,0,0,0,15.0896415,175.95371,0.02,4.3349,77.8,1.42,968.0,207.64,29.5,6063.0,4.061,1.613,1
0,0,0,0,22.8030252,153.37541,0.291,4.768,62.9,1.29,843.0,119.6,20.4,6063.0,4.061,1.613,1
0,0,0,0,15.79196594,176.81888,0.032,7.2772,203.1,2.4,910.0,161.97,77.3,5758.0,4.072,1.704,1
0,0,0,0,82.2001239,208.79417,0.001,10.627,233.9,2.57,525.0,17.96,47.9,5758.0,4.072,1.704,1
0,0,0,0,41.74598855,210.399151,0.049,4.6125,421.8,2.4,584.0,27.58,110.5,5978.0,4.316,1.171,1
0,0,0,0,16.23191704,171.67758,0.017,7.461,501.6,3.54,926.0,174.1,194.9,5919.0,4.042,1.585,1
1,0,0,0,13.84984567,141.64914,0.012,7.2783,84.6,1.45,977.0,214.98,35.2,5919.0,4.042,1.585,1
0,0,0,0,28.45489091,176.706265,0.5,8.1593,1418.6,6.08,769.0,82.7,244.7,6206.0,4.159,1.573,1
0,0,0,0,15.4130812,136.94324,0.372,6.6358,264.3,2.59,944.0,187.39,55.2,6206.0,4.159,1.573,1
0,0,0,0,7.5143967,136.1851,0.399,4.865,36.3,0.96,1199.0,488.52,9.8,6206.0,4.159,1.573,1
0,0,0,0,11.87290814,180.895933,0.904,2.5342,332.7,2.25,863.0,131.55,84.7,6147.0,4.412,1.04,1
0,0,0,0,19.55662003,189.04354,0.606,8.087,298.9,2.45,797.0,95.35,111.0,5671.0,4.094,1.36,1
0,0,0,0,27.50871575,182.103494,0.577,5.9291,639.2,2.98,663.0,45.66,190.3,5903.0,4.304,1.137,1
0,0,0,0,8.45744892,139.06689,0.494,3.2893,77.4,1.02,982.0,220.05,31.0,5903.0,4.304,1.137,1
0,0,0,0,87.5177787,201.15451,0.983,2.55,136.5,1.85,451.0,9.76,12.2,5903.0,4.304,1.137,1
0,0,0,0,16.09196369,170.598832,0.546,2.8943,415.8,2.13,718.0,62.74,84.9,5680.0,4.414,1.016,1
0,0,0,0,25.5172744,154.4165,0.322,4.735,66.8,0.83,615.0,33.91,13.5,5680.0,4.414,1.016,1
0,0,0,0,18.01019956,179.42137,0.966,3.516,177.7,1.93,758.0,77.99,43.4,5931.0,4.322,1.101,1
0,0,0,0,6.41491277,169.64044,0.869,3.3629,121.0,1.4,1069.0,309.12,51.1,5931.0,4.322,1.101,1
0,0,0,0,6.17817366,168.8626,0.775,3.2601,101.9,1.22,1082.0,324.69,43.5,5931.0,4.322,1.101,1
0,0,0,0,110.2867031,239.22128,0.675,4.427,145.3,1.41,414.0,6.96,16.4,5931.0,4.322,1.101,1
0,0,0,0,13.74883059,179.279158,0.658,6.0968,425.9,3.63,975.0,213.84,167.6,5862.0,4.05,1.67,1
0,0,0,0,26.723169,147.93696,0.035,8.501,195.0,2.31,781.0,88.1,67.5,5862.0,4.05,1.67,1
1,0,0,0,49.3567907,134.29533,0.277,10.954,130.2,1.91,637.0,38.86,35.0,5862.0,4.05,1.67,1
0,1,1,1,23.6272223,173.65096,0.711,7.9,154.6,3.84,1358.0,804.44,65.8,8308.0,3.861,2.879,0
0,1,0,0,14.170972781,175.60775,0.579,3.7316,13496.5,20.88,1288.0,650.07,308.1,8347.0,4.231,1.715,0
0,0,0,0,10.27532513,177.27227,0.315,6.3093,209.7,3.04,1211.0,508.21,99.5,6150.0,3.96,2.086,1
0,0,0,0,26.62941953,191.99627,0.015,7.8709,492.8,3.13,742.0,71.75,106.9,5866.0,4.117,1.417,1
0,0,0,0,296.6375817,403.672042,0.429,16.425,2763.1,7.56,332.0,2.88,250.0,5866.0,4.117,1.417,1
0,0,1,0,2.683395376,171.42605,0.763,1.8592,234.7,2.55,1860.0,2833.83,52.9,6958.0,4.195,1.529,0
0,0,0,0,31.51779463,185.1533,0.561,7.634,357.6,2.72,663.0,45.68,63.2,5611.0,4.144,1.4,1
0,0,0,0,8.12999858,134.10067,0.896,2.1492,148.0,2.04,1041.0,277.89,26.1,5611.0,4.144,1.4,1
0,0,0,0,2.586639524,171.842572,0.349,2.253,217.7,1.44,1328.0,735.48,77.3,5780.0,4.421,0.966,1
0,0,1,1,4.63958598,172.21917,0.014,2.768,83.4,1.52,1587.0,1496.31,28.1,6591.0,4.024,1.646,0
0,0,0,0,34.4359387,193.038,0.017,5.82,424.5,2.78,652.0,42.68,52.6,5929.0,4.243,1.363,1
0,0,0,0,5.317440164,171.875619,0.72,2.9331,292.5,1.94,1105.0,351.52,80.9,5923.0,4.377,1.054,1
0,0,0,0,10.10575764,135.50958,0.828,2.0138,116.8,1.28,892.0,149.4,19.9,5923.0,4.377,1.054,1
0,0,0,0,28.86236571,178.48498,0.778,5.4033,449.2,2.53,623.0,35.56,64.4,5725.0,4.326,1.088,1
0,0,0,0,5.65178922,172.27915,0.906,3.0933,134.1,2.03,1248.0,574.71,39.5,6085.0,4.218,1.463,1
0,0,0,0,19.96367208,178.30806,0.846,2.6403,270.9,1.5,564.0,23.88,36.3,5250.0,4.541,0.79,1
0,0,0,0,57.3840375,170.72723,0.954,4.336,241.7,1.62,397.0,5.85,22.9,5250.0,4.541,0.79,1
0,0,0,0,1.541676547,170.543719,0.362,1.9118,296.5,1.88,1592.0,1517.84,94.1,5533.0,4.337,1.089,1
0,0,1,1,2.976020742,171.65845,0.721,3.73,114.9,2.07,1740.0,2169.16,60.6,5947.0,3.939,1.796,0
0,0,0,0,6.002548291,171.71419,0.914,4.1628,202.0,2.33,1209.0,504.79,71.6,6204.0,4.269,1.36,1
0,0,0,0,11.44865823,141.38705,0.824,4.953,75.2,1.32,975.0,213.39,21.9,6204.0,4.269,1.36,1
0,0,0,0,24.85466504,173.99971,0.746,9.182,776.2,7.61,1095.0,339.33,88.0,6967.0,3.864,2.527,1
0,0,0,0,60.92818866,173.37212,0.009,6.3336,755.6,2.78,467.0,11.28,120.1,5638.0,4.359,1.023,1
0,0,0,0,8.512037736,174.909816,0.005,2.1861,597.8,2.14,839.0,117.11,102.2,5767.0,4.538,0.881,1
0,0,0,0,5.518195,136.584,0.243,1.81,27.1,0.46,969.0,208.54,5.2,5767.0,4.538,0.881,1
0,0,0,0,4.603575293,171.840124,0.246,2.3499,440.4,1.51,810.0,101.65,79.7,4783.0,4.602,0.741,1
0,0,0,0,24.30784323,178.36629,0.425,2.6054,677.1,2.14,532.0,18.87,35.6,5313.0,4.571,0.82,1
0,0,0,0,19.67409703,176.27119,0.914,3.7535,204.9,1.78,711.0,60.37,39.0,6023.0,4.423,1.031,1
0,0,0,0,5.21104597,131.53797,0.833,3.3447,102.7,1.18,1107.0,354.82,36.9,6023.0,4.423,1.031,1
0,0,0,0,35.5969684,187.52765,0.895,6.691,684.5,3.72,646.0,41.06,52.5,6212.0,4.309,1.209,1
0,0,1,0,1.633107509,170.19649,0.35,1.491,60.8,0.53,1083.0,324.97,21.7,4579.0,4.596,0.684,0
0,0,0,0,11.57890926,175.58603,0.359,2.7207,243.4,2.06,951.0,193.48,54.8,6156.0,4.284,1.303,1
0,0,0,0,16.39926461,131.96806,0.115,3.4108,220.8,1.94,847.0,121.53,46.4,6156.0,4.284,1.303,1
0,0,0,0,18.73577127,177.634372,0.785,3.0356,567.2,2.1,568.0,24.66,81.8,5188.0,4.547,0.795,1
0,0,0,0,8.43639829,179.88704,0.51,3.2451,345.5,1.5,742.0,71.51,76.8,5188.0,4.547,0.795,1
0,0,0,0,13.78109471,177.852785,0.545,2.3188,756.0,1.42,402.0,6.17,112.8,3846.0,4.738,0.503,1
0,0,0,0,23.08902241,171.007634,0.32,1.7012,598.3,1.24,338.0,3.1,57.4,3846.0,4.738,0.503,1
0,0,0,0,10.31282204,133.53528,0.061,2.0138,137.6,0.59,443.0,9.07,22.0,3846.0,4.738,0.503,1
0,0,0,0,35.58349688,189.03562,0.001,3.9885,937.6,2.03,408.0,6.54,90.8,4894.0,4.637,0.684,1
0,0,0,0,15.77111067,184.90347,0.009,5.0574,547.1,2.62,752.0,75.61,123.2,5620.0,4.333,1.143,1
0,0,0,0,157.0659976,481.26942,0.004,8.1289,551.4,2.63,350.0,3.53,50.9,5620.0,4.333,1.143,1
0,0,0,0,7.305706326,131.77905,0.826,1.4228,264.9,2.11,972.0,210.72,43.6,5620.0,4.333,1.143,1
0,0,0,0,22.20809549,206.35965,0.017,7.3327,463.2,3.02,803.0,98.36,92.7,6336.0,4.266,1.403,1
0,0,0,0,11.505879,136.2363,0.029,5.583,49.8,0.99,1000.0,236.35,12.5,6336.0,4.266,1.403,1
0,0,0,0,38.5833679,174.84868,0.905,12.391,1388.2,8.56,761.0,79.08,46.1,6273.0,4.04,1.927,1
0,0,0,0,46.15119482,176.626026,0.904,6.3427,1817.3,10.02,703.0,57.8,286.0,5877.0,3.927,1.963,1
1,0,1,0,4.79179893,173.51679,1.209,2.9283,123.9,26.26,1249.0,575.43,46.3,6499.0,4.408,1.103,0
0,0,0,0,2.426304127,170.455517,0.694,2.6624,185.4,1.41,1302.0,679.12,97.0,5678.0,4.484,0.97,1
0,0,0,0,4.62334491,132.37083,0.388,3.0189,62.0,0.77,1050.0,287.25,25.2,5678.0,4.484,0.97,1
0,1,0,0,5.888835386,173.582863,6.217,3.7988,19466.0,584.67,1008.0,243.87,208.2,5780.0,4.438,1.0,0
0,0,0,0,5.83599485,169.87446,0.129,2.062,553.3,1.92,884.0,144.5,11.2,5423.0,4.542,0.828,1
0,1,1,1,1.089077863,171.230501,0.778,2.4676,133.6,1.96,2359.0,7312.11,104.8,6280.0,4.098,1.551,0
0,0,1,1,7.86335883,171.00299,0.995,3.4303,467.3,7.84,1195.0,482.18,74.3,5731.0,4.005,1.913,0
0,0,0,0,8.97349999,171.03075,0.56,3.1408,935.1,36.0,2262.0,6178.9,44.1,4751.0,2.52,11.536,1
0,0,0,0,108.546946,151.1275,0.055,7.567,711.3,29.67,985.0,222.7,15.3,4751.0,2.52,11.536,1
0,0,0,0,3.254277742,172.66256,0.303,2.9903,159.9,1.38,1301.0,675.56,58.6,5945.0,4.402,1.089,1
0,0,0,0,91.3514816,189.60082,0.008,8.707,210.0,1.57,428.0,7.93,25.5,5945.0,4.402,1.089,1
0,0,1,0,2.250826647,170.321819,1.221,1.536,534.4,30.03,1489.0,1161.8,104.3,5779.0,4.308,1.119,0
0,1,1,1,8.58969597,174.9625,1.197,8.471,245.1,20.8,882.0,143.02,45.9,6024.0,4.523,0.9,0
0,0,0,0,7.97420583,174.52718,0.128,5.3503,293.1,1.85,974.0,212.75,55.1,5973.0,4.386,1.081,1
0,0,0,0,1.88899036,132.09517,0.011,3.486,59.0,0.83,1574.0,1449.92,18.2,5973.0,4.386,1.081,1
0,0,0,0,18.68405716,170.83245,0.858,6.9329,381.5,3.64,832.0,113.34,54.2,5548.0,4.038,1.614,1
0,0,0,0,10.52286678,137.78844,1.12,1.911,130.2,23.26,1008.0,243.72,10.1,5548.0,4.038,1.614,1
0,0,0,0,5.45849914,172.08857,0.65,4.0448,255.9,1.91,1099.0,344.32,72.0,5914.0,4.396,1.135,1
0,0,0,0,6.86674226,135.3543,0.405,4.216,47.2,0.79,1018.0,254.1,12.3,5914.0,4.396,1.135,1
0,0,0,0,13.28536452,169.86052,0.774,6.283,377.6,4.03,1157.0,423.65,26.8,6534.0,3.973,1.9,1
0,1,1,1,8.4879444,176.92505,0.752,3.224,119.3,1.23,969.0,208.99,19.5,6134.0,4.396,1.039,0
0,0,1,0,46.56675437,196.31173,0.87,7.831,801.1,5.25,708.0,59.34,111.3,6629.0,4.132,1.619,0
0,1,1,1,19.5148412,132.60757,0.742,3.096,102.7,2.8,1200.0,489.75,13.1,7004.0,3.854,2.556,0
